delta,theta,alpha,beta,abr,tbr,dbr,tar,dar,dtabr,label
451.6054672284717,206.1170134355371,106.51365982121867,200.9322300694115,0.5300974352617487,1.0258036421749488,2.24755116226235,1.9351228169372918,4.239883109701457,0.46744014220138225,2
449.9755097931576,187.73858757619632,101.47332348455983,213.63153823801343,0.4749922428190602,0.8787962167226031,2.106315919009234,1.8501275126241687,4.434421721307135,0.49411619254210953,2
432.0526675521892,164.09491902326218,93.65292881099526,218.0560999519324,0.42949006623359687,0.7525353294837188,1.981383082827903,1.752160034999319,4.61333855798714,0.5228722480510727,2
400.2907655006418,140.778108476303,85.40376828219556,213.25300476915925,0.4004809609817357,0.6601459549359766,1.8770697554013176,1.6483828677340873,4.687038681688849,0.5519755199669473,2
371.7672467564077,122.71974131971025,77.43323068524437,202.5415371398086,0.38230790473262,0.6058991308780299,1.835511135179089,1.5848459406084894,4.801133098366919,0.5661923864050303,2
363.92565561513385,111.27041704501514,70.81290355914525,187.63718541426874,0.37739269752316557,0.5930083463965329,1.9395177710199194,1.5713296793723257,5.139256227661548,0.5438809448205446,2
371.93520597120215,106.60169984456921,64.82784444188009,173.01419818862564,0.37469667299329207,0.6161442295524706,2.149738055403444,1.6443813728858516,5.737275536049206,0.4970192261870621,2
381.65723681820197,105.86677809913874,59.58079751792836,159.94383939273922,0.3725107371696185,0.6618996924238186,2.386195293718375,1.7768607086416146,6.405708763857317,0.4502847658650986,2
384.01925417424445,106.9669320171792,56.00973972148568,150.87115300529737,0.37124220638466965,0.7089952577841265,2.545345790263569,1.9097916281897314,6.856294210325214,0.4213578681949418,2
374.7032549999051,110.6601842899091,54.7548346347783,146.28501594273106,0.37430241424189475,0.7564697148013527,2.5614602601991523,2.021012117523988,6.843290779695042,0.41420476761016795,2
362.8013266049876,113.02356090397922,56.56633983372573,145.44867907778035,0.3889092715890271,0.7770683214217337,2.4943597212799395,1.9980709594470318,6.413731693997281,0.4245574878798225,2
362.1854935182328,114.06965497746926,60.253490835326396,147.05124917265317,0.40974484184478194,0.7757136074617077,2.4629882136736567,1.8931625935038878,6.011029211703113,0.4352808377248448,2
360.3450691739412,114.24083350665173,63.592097193782244,148.51005241015417,0.42820062454866,0.7692464695328641,2.4264018719671743,1.7964627453397102,5.666507083040095,0.4469204593013079,2
352.8354095696115,115.5910276932053,65.65072641000633,150.58426257847879,0.4359733566168089,0.7676169190187697,2.3431094559813452,1.7606968576601643,5.374432681308964,0.46161995094047953,2
341.5078403593916,118.40241387024292,66.21059508961636,152.88451076005188,0.4330758868930294,0.7744565703982421,2.233763503324277,1.7882698941156574,5.1579032010988435,0.4763866511666718,2
328.6492863354524,120.59283771081856,65.70522578803846,154.05655752373357,0.4265006751037915,0.7827828925246517,2.1333028052689125,1.835361438370893,5.001874392695299,0.4891833858597308,2
316.9606625032136,121.67920079146033,64.0621656251838,153.68647213596677,0.41683672437030017,0.7917365731696312,2.062384919752714,1.8993925603980273,4.94770445878607,0.4964178041767927,2
307.2374358354162,122.49809906673427,61.56590338378521,149.10789103942108,0.4128950047821979,0.8215400151716201,2.060504200640789,1.9897068398901614,4.990382970914615,0.49024057196288434,2
294.3602917414457,118.73699539653714,58.47545569390516,138.67098530148812,0.42168486483868406,0.8562497420667201,2.1227244553103124,2.0305441657107597,5.033911890867514,0.47723973778976286,2
276.04288728808376,109.36147228632197,54.517622602706574,123.46404458000674,0.4415667961321181,0.885775876356083,2.2358160080297984,2.0059838831066825,5.063369862984072,0.4618050179278068,2
253.58745535928472,78.76123009590867,48.87743528364514,93.52455978863988,0.5226160421829874,0.8421448897904948,2.711453076415198,1.611402677715026,5.188231622376829,0.4284716663682528,3
280.08873419787705,89.81497636425381,51.50092556287428,104.4805407428631,0.49292361234637105,0.8596335329589968,2.680774163365052,1.7439487811651906,5.4385184564485956,0.4216812696166181,3
294.7999394914385,96.4671468458918,51.37746354953157,110.33225784672297,0.4656613084172242,0.8743331164300743,2.671928819774393,1.8776159853218628,5.737923188972344,0.4132975326650316,3
301.5121843953424,98.47277666385672,49.09617193386295,111.70311903941331,0.4395237335901056,0.881557986121333,2.699227980276512,2.0057119075700767,6.141256487400016,0.402013342070322,3
300.9431874762372,97.12557460311388,46.06426173678351,110.34635600283812,0.41745158975253094,0.8801883281095009,2.727259860475111,2.1084800003547346,6.533116479666194,0.39292361682086147,3
293.9139866003804,95.72354362185297,44.0926919983168,109.4233980055341,0.40295487804250796,0.8747995891793796,2.6860250363045357,2.170961655630079,6.665820871440562,0.3939971848099222,3
282.4354416457144,96.70757902566763,43.617498955160734,109.59827404052027,0.39797614822870875,0.882382317352126,2.5770062906400644,2.2171738715482996,6.475278234913494,0.40411075673862673,3
268.8707689394812,98.23285516878686,44.46516371845404,110.84253344432062,0.4011561477056113,0.886237909909665,2.4257003208478873,2.209209343988494,6.04677339415471,0.42306228259127876,3
254.8657924458782,99.65022038325395,45.938813713135836,112.42970043871401,0.40860033900185755,0.8863335932979185,2.266890256323389,2.169194463869226,5.547940224085529,0.44671752028357464,3
241.74356262313466,98.7155355610174,48.65791810987321,114.14685387242395,0.4262747194439161,0.8648117071307692,2.1178293962733217,2.02876611650565,4.968226591143083,0.47819186754186,3
233.80436003239976,96.31311073247784,52.2165365638423,115.04544092338747,0.45387749522916776,0.8371745108666748,2.032278360235915,1.8444944278278794,4.4775922613431085,0.5066741154283235,3
225.5219228549338,94.69270192319094,56.041475098800916,113.9112247751269,0.4919750025463501,0.8312850828364333,1.9798042142039867,1.6896896763735796,4.02419676600838,0.53074621432949,3
215.11169161872454,94.08880138411764,59.17116465180172,112.14066332821658,0.5276512809507629,0.8390248335586868,1.9182309541823321,1.5901123788553435,3.6354141900800756,0.5540477193820114,3
201.52754284525923,94.59818092085297,60.98282515681945,110.60091706425976,0.5513772107458031,0.8553109995090808,1.8221145736808908,1.5512266064681401,3.304660653668048,0.5794286968348638,3
191.44711732487843,94.74611742076591,61.45592175813391,109.30679279461903,0.5622333268308946,0.8667907547044056,1.751465873530808,1.5416922358377274,3.115193977210825,0.5966692913077387,3
189.04645494160857,94.14356043445098,60.61056287516669,107.84176712876464,0.5620323599000079,0.8729786514165907,1.7529984900551967,1.5532533599522698,3.1190348014250917,0.5948385213378256,3
194.52028683848337,93.38885834826443,58.42678800726333,107.15905160319778,0.5452342768356471,0.871497619203244,1.815248305470059,1.5983911067754535,3.329299683807735,0.5751322678654629,3
201.38772597025897,93.61676321513522,55.616349325766166,107.73231071763504,0.516245766523433,0.8689757287440303,1.8693345072500442,1.6832597671376477,3.621016632908684,0.5537158451197178,3
205.497708683613,94.84849065731714,53.646455832422525,108.93812588547709,0.4924488593536041,0.870663873518699,1.8863708826755996,1.7680290186102692,3.8305924500498976,0.54132391911291,3
205.99275323815033,96.7079145150708,53.293671190692535,109.0800000602095,0.4885741763960004,0.8865778736861971,1.888455749215689,1.8146228689901238,3.865238566528438,0.5364166272116662,3
203.09626143183579,102.10315034897329,53.52973703442026,108.71187966745225,0.4924000688624536,0.9392087659720819,1.8682066951018024,1.907409899722088,3.7940829281721014,0.5315921670858025,3
200.87791516343083,107.31639634474081,52.941340632606384,107.67175672419006,0.49169199280568926,0.9966995952303487,1.8656509494685398,2.02708120086111,3.794348854092124,0.5211423162576376,3
201.52461951545567,111.03005623538364,51.89196829595183,106.12765222065984,0.488958035065719,1.0461934652481595,1.898888888038785,2.1396385583632846,3.8835416372359286,0.5055743291537923,3
208.40107854947874,112.00326219482494,49.98869285347265,105.36839320790384,0.474418289314133,1.062968303728707,1.977832936469665,2.240571933399619,4.168964352805665,0.4848782188795565,3
221.19567258949738,111.65336718095085,47.310380894436065,105.06709307639476,0.4502873307824028,1.0626863646048264,2.1052802177430094,2.3600183526335092,4.675415171208463,0.45779754712802845,3
233.04451555565507,110.16839032951818,45.68829562173145,105.36200656122512,0.4336316013038562,1.0456178078337954,2.2118458366701144,2.4113044452705967,5.100748723154567,0.4401067080895046,3
237.36081460671812,107.07497660848216,45.47152028429348,106.7805389897604,0.42584089492799737,1.0027574089951914,2.2228845897610574,2.354770105310673,5.219988536180655,0.4420332124512815,3
232.85183953622928,103.4845594316348,45.50390410583796,107.97241492993305,0.421440088520452,0.9584351660448591,2.15658638076526,2.2741907857167396,5.117183769432992,0.45631789930186895,3
224.13754160213875,101.08080899694312,46.2681411827785,109.3227146104984,0.42322532282175246,0.9246093948277809,2.050237614394315,2.1846740848661215,4.844316972162374,0.47841966945181397,3
216.61042318035197,101.34084902549804,47.79824265678907,112.11674924648472,0.42632562019530484,0.9038867939588916,1.93200770300735,2.1201793913882314,4.531765419404713,0.5029544017667608,3
216.29313442621557,104.48751082678737,50.61278696369379,115.35952702196981,0.4387395499121175,0.9057553677979981,1.8749481729846493,2.0644488694475505,4.273487934607705,0.5174012723079335,3
226.88706314219306,109.11711928665856,53.393018451013944,117.3749367600962,0.4548928410512754,0.9296458196155123,1.9330111640948509,2.0436589361728883,4.249376973327576,0.5082316356203989,3
240.19433616552504,116.2528893710197,54.44928794125006,117.45432241247065,0.46357840923076105,0.9897710614920429,2.045002101515019,2.1350672114657363,4.411340262607125,0.4822694582485852,3
255.70446527114336,123.62565242856944,54.19742041467278,115.74727311936172,0.4682392850739812,1.0680653556398112,2.209161895394754,2.281024659157034,4.718019110775186,0.44801265600683726,3
277.3201424807519,128.64346850795343,54.2358795078124,112.71242291528308,0.48118812554120294,1.1413424108950656,2.4604221549668153,2.3719255532571015,5.113222925440074,0.41123957395220895,3
295.5323132677125,130.9747028275805,54.56793075328603,109.71895249147619,0.4973427973396418,1.1937290673437264,2.6935393253109274,2.4002138439103873,5.415860729700032,0.38519151396106494,3
303.19945450869864,129.7599232290067,55.85450875085785,108.6906419735221,0.5138851674504273,1.1938463226725373,2.789563563186612,2.3231772354817055,5.42837921753348,0.3800475499206404,3
300.7722942073632,125.36989607875965,57.91668433790358,108.59858963749643,0.5333097283420555,1.1544339249454902,2.7695782717928954,2.1646594157102204,5.193189106830874,0.3907505001173373,3
289.1789974284258,118.51081595855229,59.050976771873856,110.30325998629031,0.5353511471847101,1.0744090063456158,2.6216722648484563,2.006923889106595,4.897107774280926,0.4153997259612998,3
274.4278794689688,109.80177888979786,58.74603066347752,112.55102906882763,0.5219501869463399,0.9755733003796123,2.4382529572532796,1.8690927310270473,4.671428458562749,0.44581946241213893,3
260.01048850960007,102.57955220649139,57.02064224256506,113.68725399835265,0.5015570368459361,0.9022959795297526,2.2870680693313927,1.7989897723375217,4.559936161425872,0.4708013929554735,3
246.91822654550177,97.45485639822041,53.83849163562936,113.69367814639679,0.4735398881748257,0.8571704072475641,2.171785015412725,1.81013348326658,4.586276826189827,0.48648450787718633,3
236.17693051892635,93.60769013522507,50.277046511854316,112.85019628490711,0.4455202398135173,0.8294862855080777,2.0928357973136578,1.8618374910537805,4.697510034986653,0.4946478173335884,3
230.73371860675047,91.2112952908603,48.21359992627632,111.29134187260541,0.4332196837150743,0.8195722484438132,2.0732405120145834,1.8918167369856635,4.785656307754796,0.4954415658371078,3
230.78066952156772,89.69538719200223,46.51100677855676,110.66515193283558,0.42028593433626715,0.8105115804335566,2.0853960392304174,1.92847657800766,4.9618506565625635,0.4904458708185828,3
230.74139825906454,86.97009323586632,45.74095245265834,110.93606666647935,0.4123181380693346,0.7839658990014053,2.079949336519841,1.9013616589177922,5.044525439164843,0.49314243681248,3
230.18776097980194,83.77520407945507,46.22192438797488,111.08036640524816,0.4161124587881361,0.7541855216233513,2.0722632489347492,1.8124559976401602,4.98005576417947,0.5010218028853627,3
230.13389446627696,81.65604844368917,49.30708913266189,110.9264400791105,0.4445025829504406,0.7361279094997886,2.074653205332742,1.656071162992235,4.667359167098594,0.5139150022489409,3
230.56702858661666,82.22718906027035,53.17607549451544,110.14178159690567,0.4827965802217364,0.746557644774655,2.093365707760571,1.5463192478119456,4.335916602390059,0.522125563317767,3
229.60138153449168,86.00141569185882,57.064912025063755,109.45717903970872,0.5213446255942867,0.7857083148530564,2.097636569376571,1.5070804920208363,4.023512406952408,0.5276318604531972,3
232.63797369082806,90.37157852387922,59.95519459345286,109.322238719767,0.548426333887472,0.8266532005032822,2.128002284029003,1.5073185757577017,3.880197125008285,0.5240632425653458,3
242.2470044087449,93.56799563613598,60.82260218241177,109.79108586469151,0.5539848859621502,0.8522367266815344,2.2064360007086044,1.538375411093366,3.982845121986512,0.5080585680338912,3
253.51980336322714,93.74954314287007,59.758812665325024,110.2900552063034,0.5418331920638084,0.8500271667060695,2.298664216723846,1.568798625031386,4.242383542374691,0.48967428188667605,3
263.0079878081747,92.98721108563892,57.75441830756038,109.4426991778322,0.527713760181626,0.8496428887827873,2.4031569925081615,1.6100449768267577,4.553902463489022,0.4696611583665323,3
266.527194379317,93.03687917840485,56.30957161318975,107.75783579484388,0.5225566307808505,0.8633885275455446,2.4733903795798957,1.6522391578026536,4.733248482339486,0.4562953294656548,3
264.7644353973509,93.98226111079285,55.884618590983486,105.97039819864986,0.527360654871027,0.8868727749292372,2.4984754223630365,1.6817196480957302,4.737697815120606,0.4511679643744375,3
259.67757330755137,95.82034053933126,56.1721674503125,103.510876777782,0.5426692266446875,0.9257031098774204,2.5086984227273943,1.705833064463639,4.6228868333637125,0.4491813819669051,3
256.8406131288038,97.09742559009601,55.57706465110016,99.69040814323762,0.557496610619205,0.973989648538544,2.5763824014018373,1.7470772556926313,4.621341820428791,0.43868546414603476,3
250.085452887581,95.0289214659239,53.011234762987435,93.94011300850104,0.5643088246890892,1.0115904529231758,2.6621796044140345,1.7926185249371576,4.7175934310096705,0.4258047728286287,3
234.29333730302494,88.24382820324098,48.306294898617594,84.67957131001401,0.5704598423363181,1.0420911069587036,2.7668224304687516,1.8267562931175312,4.850161615473636,0.41231175948325893,3
